record_id,doi,title,year,venue,venue_type,ai_type,genai_llm_agentic_flag,tafs_final,csds_final,css_final,esrs_final,gap_a_final,gap_b_final,under_specified_final,evidence_depth_label,confidence_label,abstract_word_count,open_access,citation_count,layer
R0401,10.XXXX/hciai.2021.0401,"[Count-only paper 401, 2021] Abstract <75 words — no index scores",2021,TOCHI,journal,xai,false,,,,,false,false,false,L1,low,47,false,31,B_count_only
R0402,10.XXXX/hciai.2021.0402,"[Count-only paper 402, 2021] Abstract <75 words — no index scores",2021,CHI,conference,unclassified,false,,,,,false,false,false,L1,low,26,false,46,B_count_only
R0403,10.XXXX/hciai.2022.0403,"[Scored paper 403, 2022] Full titles available after pipeline run from OpenAlex",2022,IJHCI,journal,llm,true,5,5,2,4,false,false,false,L2,high,289,true,43,B_scored
R0404,10.XXXX/hciai.2022.0404,"[Scored paper 404, 2022] Full titles available after pipeline run from OpenAlex",2022,CHI,conference,llm,true,4,3,1,5,false,true,false,L2,high,249,true,32,B_scored
R0405,10.XXXX/hciai.2022.0405,"[Scored paper 405, 2022] Full titles available after pipeline run from OpenAlex",2022,CHI,conference,unclassified,false,5,2,2,4,false,false,false,L2,high,332,true,23,B_scored
R0406,10.XXXX/hciai.2022.0406,"[Scored paper 406, 2022] Full titles available after pipeline run from OpenAlex",2022,TOCHI,journal,xai,false,5,1,0,5,true,true,false,L2,medium,211,false,44,B_scored
R0407,10.XXXX/hciai.2022.0407,"[Scored paper 407, 2022] Full titles available after pipeline run from OpenAlex",2022,CSCW,conference,conversational_ai,true,0,1,2,2,false,false,false,L2,low,169,false,47,B_scored
R0408,10.XXXX/hciai.2022.0408,"[Scored paper 408, 2022] Full titles available after pipeline run from OpenAlex",2022,TOCHI,journal,llm,true,5,1,2,4,false,false,true,L2,medium,139,true,4,B_scored
R0409,10.XXXX/hciai.2022.0409,"[Scored paper 409, 2022] Full titles available after pipeline run from OpenAlex",2022,IwC,journal,agentic_ai,true,5,4,2,4,false,false,true,L2,high,167,true,11,B_scored
R0410,10.XXXX/hciai.2022.0410,"[Scored paper 410, 2022] Full titles available after pipeline run from OpenAlex",2022,CSCW,conference,xai,false,0,2,3,5,false,false,true,L2,low,270,false,31,B_scored
R0411,10.XXXX/hciai.2022.0411,"[Scored paper 411, 2022] Full titles available after pipeline run from OpenAlex",2022,HCI Journal,journal,llm,true,1,3,3,4,false,false,false,L2,low,277,false,54,B_scored
R0412,10.XXXX/hciai.2022.0412,"[Scored paper 412, 2022] Full titles available after pipeline run from OpenAlex",2022,BIT,journal,llm,true,0,3,1,3,false,false,false,L2,low,147,false,26,B_scored
R0413,10.XXXX/hciai.2022.0413,"[Scored paper 413, 2022] Full titles available after pipeline run from OpenAlex",2022,CHI,conference,xai,false,0,2,1,6,false,false,false,L2,low,327,false,52,B_scored
R0414,10.XXXX/hciai.2022.0414,"[Scored paper 414, 2022] Full titles available after pipeline run from OpenAlex",2022,CSCW,conference,generative_ai,true,2,3,2,4,false,false,false,L2,medium,94,false,2,B_scored
R0415,10.XXXX/hciai.2022.0415,"[Scored paper 415, 2022] Full titles available after pipeline run from OpenAlex",2022,BIT,journal,unclassified,false,4,3,3,5,false,false,true,L2,high,329,true,16,B_scored
R0416,10.XXXX/hciai.2022.0416,"[Scored paper 416, 2022] Full titles available after pipeline run from OpenAlex",2022,CSCW,conference,unclassified,false,5,3,3,4,false,false,false,L2,high,348,false,27,B_scored
R0417,10.XXXX/hciai.2022.0417,"[Scored paper 417, 2022] Full titles available after pipeline run from OpenAlex",2022,IJHCI,journal,generative_ai,true,1,0,2,3,false,false,true,L2,low,253,false,1,B_scored
R0418,10.XXXX/hciai.2022.0418,"[Scored paper 418, 2022] Full titles available after pipeline run from OpenAlex",2022,UIST,conference,unclassified,false,1,2,0,3,false,false,false,L2,low,326,true,22,B_scored
R0419,10.XXXX/hciai.2022.0419,"[Scored paper 419, 2022] Full titles available after pipeline run from OpenAlex",2022,IwC,journal,unclassified,false,4,1,1,3,false,true,true,L2,medium,107,true,8,B_scored
R0420,10.XXXX/hciai.2022.0420,"[Scored paper 420, 2022] Full titles available after pipeline run from OpenAlex",2022,UIST,conference,xai,false,5,0,0,5,false,true,false,L2,medium,164,true,5,B_scored
R0421,10.XXXX/hciai.2022.0421,"[Scored paper 421, 2022] Full titles available after pipeline run from OpenAlex",2022,IJHCI,journal,agentic_ai,true,0,0,0,3,false,false,true,L2,low,194,false,23,B_scored
R0422,10.XXXX/hciai.2022.0422,"[Scored paper 422, 2022] Full titles available after pipeline run from OpenAlex",2022,CHI,conference,agentic_ai,true,1,4,3,3,false,false,true,L2,low,373,false,66,B_scored
R0423,10.XXXX/hciai.2022.0423,"[Scored paper 423, 2022] Full titles available after pipeline run from OpenAlex",2022,CHI,conference,agentic_ai,true,4,1,2,4,false,false,true,L2,medium,89,true,7,B_scored
R0424,10.XXXX/hciai.2022.0424,"[Scored paper 424, 2022] Full titles available after pipeline run from OpenAlex",2022,CHI,conference,generative_ai,true,4,3,2,3,false,false,false,L2,high,235,false,45,B_scored
R0425,10.XXXX/hciai.2022.0425,"[Scored paper 425, 2022] Full titles available after pipeline run from OpenAlex",2022,UIST,conference,xai,false,4,1,1,3,true,true,true,L2,medium,107,false,2,B_scored
R0426,10.XXXX/hciai.2022.0426,"[Scored paper 426, 2022] Full titles available after pipeline run from OpenAlex",2022,IJHCS,journal,unclassified,false,0,1,2,4,true,false,false,L2,low,266,false,4,B_scored
R0427,10.XXXX/hciai.2022.0427,"[Scored paper 427, 2022] Full titles available after pipeline run from OpenAlex",2022,CSCW,conference,xai,false,5,3,3,5,false,false,true,L2,high,229,false,60,B_scored
R0428,10.XXXX/hciai.2022.0428,"[Scored paper 428, 2022] Full titles available after pipeline run from OpenAlex",2022,BIT,journal,generative_ai,true,1,2,2,4,false,false,false,L2,low,289,true,33,B_scored
R0429,10.XXXX/hciai.2022.0429,"[Scored paper 429, 2022] Full titles available after pipeline run from OpenAlex",2022,HCI Journal,journal,unclassified,false,5,0,2,3,false,false,false,L2,medium,314,false,7,B_scored
R0430,10.XXXX/hciai.2022.0430,"[Scored paper 430, 2022] Full titles available after pipeline run from OpenAlex",2022,IJHCS,journal,xai,false,5,1,2,4,false,false,false,L2,medium,143,false,51,B_scored
R0431,10.XXXX/hciai.2022.0431,"[Scored paper 431, 2022] Full titles available after pipeline run from OpenAlex",2022,HCI Journal,journal,agentic_ai,true,0,3,2,3,false,false,false,L2,low,335,true,37,B_scored
R0432,10.XXXX/hciai.2022.0432,"[Scored paper 432, 2022] Full titles available after pipeline run from OpenAlex",2022,UIST,conference,xai,false,4,2,1,4,false,true,false,L2,high,340,false,22,B_scored
R0433,10.XXXX/hciai.2022.0433,"[Scored paper 433, 2022] Full titles available after pipeline run from OpenAlex",2022,CHI,conference,llm,true,5,0,1,5,false,true,false,L2,medium,133,false,6,B_scored
R0434,10.XXXX/hciai.2022.0434,"[Scored paper 434, 2022] Full titles available after pipeline run from OpenAlex",2022,DIS,conference,generative_ai,true,4,5,2,2,false,false,false,L2,high,207,true,20,B_scored
R0435,10.XXXX/hciai.2022.0435,"[Scored paper 435, 2022] Full titles available after pipeline run from OpenAlex",2022,UIST,conference,conversational_ai,true,1,1,0,6,false,false,false,L2,low,291,false,0,B_scored
R0436,10.XXXX/hciai.2022.0436,"[Scored paper 436, 2022] Full titles available after pipeline run from OpenAlex",2022,IwC,journal,unclassified,false,0,3,2,5,false,false,false,L2,low,240,false,5,B_scored
R0437,10.XXXX/hciai.2022.0437,"[Scored paper 437, 2022] Full titles available after pipeline run from OpenAlex",2022,CHI,conference,llm,true,5,4,1,5,true,true,true,L2,high,228,false,2,B_scored
R0438,10.XXXX/hciai.2022.0438,"[Scored paper 438, 2022] Full titles available after pipeline run from OpenAlex",2022,TOCHI,journal,llm,true,4,3,0,4,false,true,false,L2,high,171,false,13,B_scored
R0439,10.XXXX/hciai.2022.0439,"[Scored paper 439, 2022] Full titles available after pipeline run from OpenAlex",2022,CHI,conference,unclassified,false,5,0,1,4,false,true,true,L2,medium,325,false,7,B_scored
R0440,10.XXXX/hciai.2022.0440,"[Scored paper 440, 2022] Full titles available after pipeline run from OpenAlex",2022,TOCHI,journal,generative_ai,true,5,0,1,5,false,true,false,L2,medium,353,true,2,B_scored
R0441,10.XXXX/hciai.2022.0441,"[Scored paper 441, 2022] Full titles available after pipeline run from OpenAlex",2022,DIS,conference,unclassified,false,5,2,0,5,false,true,false,L2,high,154,true,30,B_scored
R0442,10.XXXX/hciai.2022.0442,"[Scored paper 442, 2022] Full titles available after pipeline run from OpenAlex",2022,IJHCS,journal,llm,true,5,2,0,4,false,true,true,L2,high,208,true,31,B_scored
R0443,10.XXXX/hciai.2022.0443,"[Scored paper 443, 2022] Full titles available after pipeline run from OpenAlex",2022,CHI,conference,generative_ai,true,4,0,3,5,false,false,true,L2,medium,263,false,45,B_scored
R0444,10.XXXX/hciai.2022.0444,"[Scored paper 444, 2022] Full titles available after pipeline run from OpenAlex",2022,TOCHI,journal,xai,false,5,1,2,5,false,false,true,L2,medium,367,false,64,B_scored
R0445,10.XXXX/hciai.2022.0445,"[Scored paper 445, 2022] Full titles available after pipeline run from OpenAlex",2022,TOCHI,journal,llm,true,5,4,3,2,false,false,true,L2,high,104,false,17,B_scored
R0446,10.XXXX/hciai.2022.0446,"[Scored paper 446, 2022] Full titles available after pipeline run from OpenAlex",2022,IJHCI,journal,unclassified,false,4,1,2,2,false,false,false,L2,medium,362,true,78,B_scored
R0447,10.XXXX/hciai.2022.0447,"[Scored paper 447, 2022] Full titles available after pipeline run from OpenAlex",2022,IwC,journal,agentic_ai,true,1,0,3,4,false,false,false,L2,low,306,false,1,B_scored
R0448,10.XXXX/hciai.2022.0448,"[Scored paper 448, 2022] Full titles available after pipeline run from OpenAlex",2022,TOCHI,journal,classical_ml,false,5,0,1,5,false,true,false,L2,medium,359,false,6,B_scored
R0449,10.XXXX/hciai.2022.0449,"[Scored paper 449, 2022] Full titles available after pipeline run from OpenAlex",2022,CHI,conference,unclassified,false,5,1,1,4,false,true,false,L2,medium,118,true,75,B_scored
R0450,10.XXXX/hciai.2022.0450,"[Scored paper 450, 2022] Full titles available after pipeline run from OpenAlex",2022,CSCW,conference,unclassified,false,5,0,1,4,false,true,false,L2,medium,364,true,59,B_scored
R0451,10.XXXX/hciai.2022.0451,"[Scored paper 451, 2022] Full titles available after pipeline run from OpenAlex",2022,CHI,conference,unclassified,false,0,1,0,5,false,false,false,L2,low,159,true,79,B_scored
R0452,10.XXXX/hciai.2022.0452,"[Scored paper 452, 2022] Full titles available after pipeline run from OpenAlex",2022,IJHCS,journal,llm,true,0,1,1,5,false,false,false,L2,low,234,false,1,B_scored
R0453,10.XXXX/hciai.2022.0453,"[Scored paper 453, 2022] Full titles available after pipeline run from OpenAlex",2022,IJHCS,journal,llm,true,4,2,3,3,false,false,false,L2,high,192,false,7,B_scored
R0454,10.XXXX/hciai.2022.0454,"[Scored paper 454, 2022] Full titles available after pipeline run from OpenAlex",2022,CHI,conference,agentic_ai,true,1,1,1,2,true,false,false,L2,low,286,true,14,B_scored
R0455,10.XXXX/hciai.2022.0455,"[Scored paper 455, 2022] Full titles available after pipeline run from OpenAlex",2022,CSCW,conference,unclassified,false,5,5,1,4,false,true,true,L2,high,191,false,45,B_scored
R0456,10.XXXX/hciai.2022.0456,"[Scored paper 456, 2022] Full titles available after pipeline run from OpenAlex",2022,IUI,conference,unclassified,false,5,3,1,3,false,true,true,L2,high,84,true,4,B_scored
R0457,10.XXXX/hciai.2022.0457,"[Scored paper 457, 2022] Full titles available after pipeline run from OpenAlex",2022,TOCHI,journal,unclassified,false,0,3,2,3,false,false,true,L2,low,204,false,43,B_scored
R0458,10.XXXX/hciai.2022.0458,"[Scored paper 458, 2022] Full titles available after pipeline run from OpenAlex",2022,BIT,journal,unclassified,false,5,0,2,4,false,false,false,L2,medium,277,true,6,B_scored
R0459,10.XXXX/hciai.2022.0459,"[Scored paper 459, 2022] Full titles available after pipeline run from OpenAlex",2022,DIS,conference,conversational_ai,true,1,1,1,4,false,false,true,L2,low,343,false,14,B_scored
R0460,10.XXXX/hciai.2022.0460,"[Scored paper 460, 2022] Full titles available after pipeline run from OpenAlex",2022,BIT,journal,xai,false,4,4,2,4,false,false,true,L2,high,343,true,25,B_scored
R0461,10.XXXX/hciai.2022.0461,"[Scored paper 461, 2022] Full titles available after pipeline run from OpenAlex",2022,IJHCS,journal,unclassified,false,5,0,1,6,false,true,false,L2,medium,113,true,74,B_scored
R0462,10.XXXX/hciai.2022.0462,"[Scored paper 462, 2022] Full titles available after pipeline run from OpenAlex",2022,TOCHI,journal,llm,true,1,3,3,3,false,false,true,L2,low,185,false,4,B_scored
R0463,10.XXXX/hciai.2022.0463,"[Scored paper 463, 2022] Full titles available after pipeline run from OpenAlex",2022,IJHCS,journal,agentic_ai,true,4,3,2,3,false,false,false,L2,high,116,false,69,B_scored
R0464,10.XXXX/hciai.2022.0464,"[Scored paper 464, 2022] Full titles available after pipeline run from OpenAlex",2022,CSCW,conference,generative_ai,true,0,1,1,4,false,false,false,L2,low,107,true,53,B_scored
R0465,10.XXXX/hciai.2022.0465,"[Scored paper 465, 2022] Full titles available after pipeline run from OpenAlex",2022,IwC,journal,agentic_ai,true,5,2,2,4,false,false,false,L2,high,288,false,35,B_scored
R0466,10.XXXX/hciai.2022.0466,"[Scored paper 466, 2022] Full titles available after pipeline run from OpenAlex",2022,CHI,conference,xai,false,4,5,0,3,false,true,true,L2,high,353,true,5,B_scored
R0467,10.XXXX/hciai.2022.0467,"[Scored paper 467, 2022] Full titles available after pipeline run from OpenAlex",2022,IJHCS,journal,unclassified,false,1,2,0,4,false,false,false,L2,low,117,false,9,B_scored
R0468,10.XXXX/hciai.2022.0468,"[Scored paper 468, 2022] Full titles available after pipeline run from OpenAlex",2022,TOCHI,journal,llm,true,4,3,2,3,false,false,false,L2,high,224,false,21,B_scored
R0469,10.XXXX/hciai.2022.0469,"[Scored paper 469, 2022] Full titles available after pipeline run from OpenAlex",2022,TOCHI,journal,unclassified,false,4,4,2,3,false,false,false,L2,high,353,true,35,B_scored
R0470,10.XXXX/hciai.2022.0470,"[Scored paper 470, 2022] Full titles available after pipeline run from OpenAlex",2022,IwC,journal,xai,false,5,1,1,4,false,true,false,L2,medium,153,true,40,B_scored
R0471,10.XXXX/hciai.2022.0471,"[Scored paper 471, 2022] Full titles available after pipeline run from OpenAlex",2022,IwC,journal,agentic_ai,true,5,1,2,5,false,false,false,L2,medium,85,false,37,B_scored
R0472,10.XXXX/hciai.2022.0472,"[Scored paper 472, 2022] Full titles available after pipeline run from OpenAlex",2022,CHI,conference,llm,true,5,0,3,3,false,false,true,L2,medium,355,false,15,B_scored
R0473,10.XXXX/hciai.2022.0473,"[Scored paper 473, 2022] Full titles available after pipeline run from OpenAlex",2022,IJHCS,journal,generative_ai,true,5,3,2,4,false,false,true,L2,high,188,false,34,B_scored
R0474,10.XXXX/hciai.2022.0474,"[Scored paper 474, 2022] Full titles available after pipeline run from OpenAlex",2022,CHI,conference,conversational_ai,true,1,2,2,3,false,false,true,L2,low,209,true,11,B_scored
R0475,10.XXXX/hciai.2022.0475,"[Scored paper 475, 2022] Full titles available after pipeline run from OpenAlex",2022,IwC,journal,conversational_ai,true,4,2,1,4,false,true,false,L2,high,361,false,79,B_scored
R0476,10.XXXX/hciai.2022.0476,"[Scored paper 476, 2022] Full titles available after pipeline run from OpenAlex",2022,CHI,conference,generative_ai,true,5,2,2,3,false,false,false,L2,high,377,false,13,B_scored
R0477,10.XXXX/hciai.2022.0477,"[Scored paper 477, 2022] Full titles available after pipeline run from OpenAlex",2022,TOCHI,journal,unclassified,false,0,2,2,4,false,false,false,L2,low,115,false,38,B_scored
R0478,10.XXXX/hciai.2022.0478,"[Scored paper 478, 2022] Full titles available after pipeline run from OpenAlex",2022,IUI,conference,unclassified,false,0,0,1,3,false,false,true,L2,low,379,true,56,B_scored
R0479,10.XXXX/hciai.2022.0479,"[Scored paper 479, 2022] Full titles available after pipeline run from OpenAlex",2022,HCI Journal,journal,xai,false,0,2,1,2,false,false,true,L2,low,240,true,3,B_scored
R0480,10.XXXX/hciai.2022.0480,"[Scored paper 480, 2022] Full titles available after pipeline run from OpenAlex",2022,UIST,conference,llm,true,0,2,1,4,false,false,false,L2,low,148,false,78,B_scored
R0481,10.XXXX/hciai.2022.0481,"[Count-only paper 481, 2022] Abstract <75 words — no index scores",2022,BIT,journal,unclassified,false,,,,,false,false,false,L1,low,22,true,4,B_count_only
R0482,10.XXXX/hciai.2022.0482,"[Count-only paper 482, 2022] Abstract <75 words — no index scores",2022,HCI Journal,journal,unclassified,false,,,,,false,false,false,L1,low,60,false,2,B_count_only
R0483,10.XXXX/hciai.2022.0483,"[Count-only paper 483, 2022] Abstract <75 words — no index scores",2022,IwC,journal,unclassified,false,,,,,false,false,false,L1,low,36,false,7,B_count_only
R0484,10.XXXX/hciai.2022.0484,"[Count-only paper 484, 2022] Abstract <75 words — no index scores",2022,CSCW,conference,unclassified,false,,,,,false,false,false,L1,low,57,false,1,B_count_only
R0485,10.XXXX/hciai.2022.0485,"[Count-only paper 485, 2022] Abstract <75 words — no index scores",2022,IwC,journal,agentic_ai,true,,,,,false,false,false,L1,low,53,false,23,B_count_only
R0486,10.XXXX/hciai.2022.0486,"[Count-only paper 486, 2022] Abstract <75 words — no index scores",2022,UIST,conference,xai,false,,,,,false,false,false,L1,low,72,false,7,B_count_only
